Confirmed Foreign National,Confirmed Indian National,Date,State/UnionTerritory1,Time,Confirmed,Cured,Deaths,Sno
0,6,28-03-2020,Chhattisgarh,6:00 PM,6,0,0,424
1,38,28-03-2020,Delhi,6:00 PM,39,6,1,425
0,3,28-03-2020,Goa,6:00 PM,3,0,0,426
1,44,28-03-2020,Gujarat,6:00 PM,45,0,3,427
14,19,28-03-2020,Haryana,6:00 PM,33,12,0,428
0,3,28-03-2020,Himachal Pradesh,6:00 PM,3,0,1,429
0,20,28-03-2020,Jammu and Kashmir,6:00 PM,20,1,1,430
0,55,28-03-2020,Karnataka,6:00 PM,55,3,2,431
8,168,28-03-2020,Kerala,6:00 PM,176,11,0,432
0,13,28-03-2020,Ladakh,6:00 PM,13,3,0,433
0,30,28-03-2020,Madhya Pradesh,6:00 PM,30,0,2,434
3,177,28-03-2020,Maharashtra,6:00 PM,180,25,5,435
0,1,28-03-2020,Manipur,6:00 PM,1,0,0,436
0,1,28-03-2020,Mizoram,6:00 PM,1,0,0,437
0,3,28-03-2020,Odisha,6:00 PM,3,0,0,438
0,1,28-03-2020,Puducherry,6:00 PM,1,0,0,439
0,38,28-03-2020,Punjab,6:00 PM,38,1,1,440
2,52,28-03-2020,Rajasthan,6:00 PM,54,3,0,441
6,34,28-03-2020,Tamil Nadu,6:00 PM,40,2,1,442
10,46,28-03-2020,Telengana,6:00 PM,56,1,0,443
1,4,28-03-2020,Uttarakhand,6:00 PM,5,0,0,444
1,54,28-03-2020,Uttar Pradesh,6:00 PM,55,11,0,445
0,15,28-03-2020,West Bengal,6:00 PM,15,0,1,446
-,-,29-03-2020,Andhra Pradesh,7:30 PM,19,1,0,447
-,-,29-03-2020,Andaman and Nicobar Islands,7:30 PM,9,0,0,448
-,-,29-03-2020,Bihar,7:30 PM,11,0,1,449
-,-,29-03-2020,Chandigarh,7:30 PM,8,0,0,450
-,-,29-03-2020,Chhattisgarh,7:30 PM,7,0,0,451
-,-,29-03-2020,Delhi,7:30 PM,49,6,2,452
-,-,29-03-2020,Goa,7:30 PM,5,0,0,453
-,-,29-03-2020,Gujarat,7:30 PM,58,1,5,454
-,-,29-03-2020,Haryana,7:30 PM,33,17,0,455
-,-,29-03-2020,Himachal Pradesh,7:30 PM,3,0,1,456
-,-,29-03-2020,Jammu and Kashmir,7:30 PM,31,1,2,457
-,-,29-03-2020,Karnataka,7:30 PM,76,5,3,458
-,-,29-03-2020,Kerala,7:30 PM,182,15,1,459
-,-,29-03-2020,Ladakh,7:30 PM,13,3,0,460
-,-,29-03-2020,Madhya Pradesh,7:30 PM,30,0,2,461
-,-,29-03-2020,Maharashtra,7:30 PM,186,25,6,462
-,-,29-03-2020,Manipur,7:30 PM,1,0,0,463
-,-,29-03-2020,Mizoram,7:30 PM,1,0,0,464
-,-,29-03-2020,Odisha,7:30 PM,3,0,0,465
-,-,29-03-2020,Puducherry,7:30 PM,1,0,0,466
-,-,29-03-2020,Punjab,7:30 PM,38,1,1,467
-,-,29-03-2020,Rajasthan,7:30 PM,55,3,0,468
-,-,29-03-2020,Tamil Nadu,7:30 PM,49,4,1,469
-,-,29-03-2020,Telengana,7:30 PM,66,1,1,470
-,-,29-03-2020,Uttarakhand,7:30 PM,7,2,0,471
-,-,29-03-2020,Uttar Pradesh,7:30 PM,65,11,0,472
-,-,29-03-2020,West Bengal,7:30 PM,18,0,1,473
-,-,30-03-2020,Andhra Pradesh,9:30 PM,23,1,0,474
-,-,30-03-2020,Andaman and Nicobar Islands,9:30 PM,9,0,0,475
-,-,30-03-2020,Bihar,9:30 PM,15,0,1,476
-,-,30-03-2020,Chandigarh,9:30 PM,8,0,0,477
-,-,30-03-2020,Chhattisgarh,9:30 PM,7,0,0,478
-,-,30-03-2020,Delhi,9:30 PM,87,6,2,479
-,-,30-03-2020,Goa,9:30 PM,5,0,0,480
-,-,30-03-2020,Gujarat,9:30 PM,69,1,6,481
-,-,30-03-2020,Haryana,9:30 PM,36,18,0,482
-,-,30-03-2020,Himachal Pradesh,9:30 PM,3,0,1,483
-,-,30-03-2020,Jammu and Kashmir,9:30 PM,48,2,2,484
-,-,30-03-2020,Karnataka,9:30 PM,83,5,3,485
-,-,30-03-2020,Kerala,9:30 PM,202,19,1,486
-,-,30-03-2020,Ladakh,9:30 PM,13,3,0,487
-,-,30-03-2020,Madhya Pradesh,9:30 PM,47,0,3,488
-,-,30-03-2020,Maharashtra,9:30 PM,198,25,8,489
-,-,30-03-2020,Manipur,9:30 PM,1,0,0,490
-,-,30-03-2020,Mizoram,9:30 PM,1,0,0,491
-,-,30-03-2020,Odisha,9:30 PM,3,0,0,492
-,-,30-03-2020,Puducherry,9:30 PM,1,0,0,493
-,-,30-03-2020,Punjab,9:30 PM,38,1,1,494
-,-,30-03-2020,Rajasthan,9:30 PM,59,3,0,495
-,-,30-03-2020,Tamil Nadu,9:30 PM,67,4,1,496
-,-,30-03-2020,Telengana,9:30 PM,71,1,1,497
-,-,30-03-2020,Uttarakhand,9:30 PM,7,2,0,498
-,-,30-03-2020,Uttar Pradesh,9:30 PM,82,11,0,499
-,-,30-03-2020,West Bengal,9:30 PM,22,0,1,500
-,-,30-03-2020,Unassigned,9:30 PM,46,0,0,501
-,-,31-03-2020,Andhra Pradesh,8:30 PM,40,1,0,502
-,-,31-03-2020,Andaman and Nicobar Islands,8:30 PM,10,0,0,503
-,-,31-03-2020,Bihar,8:30 PM,15,0,1,504
-,-,31-03-2020,Chandigarh,8:30 PM,13,0,0,505
-,-,31-03-2020,Chhattisgarh,8:30 PM,8,0,0,506
-,-,31-03-2020,Delhi,8:30 PM,97,6,2,507
-,-,31-03-2020,Goa,8:30 PM,5,0,0,508
-,-,31-03-2020,Gujarat,8:30 PM,73,3,6,509
-,-,31-03-2020,Haryana,8:30 PM,40,21,0,510
-,-,31-03-2020,Himachal Pradesh,8:30 PM,3,0,1,511
-,-,31-03-2020,Jammu and Kashmir,8:30 PM,54,2,2,512
-,-,31-03-2020,Karnataka,8:30 PM,83,5,3,513
-,-,31-03-2020,Kerala,8:30 PM,234,19,1,514
-,-,31-03-2020,Ladakh,8:30 PM,13,3,0,515
-,-,31-03-2020,Madhya Pradesh,8:30 PM,47,0,3,516
-,-,31-03-2020,Maharashtra,8:30 PM,216,39,9,517
-,-,31-03-2020,Manipur,8:30 PM,1,0,0,518
-,-,31-03-2020,Mizoram,8:30 PM,1,0,0,519
-,-,31-03-2020,Odisha,8:30 PM,3,0,0,520
-,-,31-03-2020,Puducherry,8:30 PM,1,0,0,521
-,-,31-03-2020,Punjab,8:30 PM,41,1,3,522
-,-,31-03-2020,Rajasthan,8:30 PM,74,3,0,523
-,-,31-03-2020,Tamil Nadu,8:30 PM,74,4,1,524
-,-,31-03-2020,Telengana,8:30 PM,79,1,1,525
-,-,31-03-2020,Uttarakhand,8:30 PM,7,2,0,526
-,-,31-03-2020,Uttar Pradesh,8:30 PM,101,14,0,527
-,-,31-03-2020,West Bengal,8:30 PM,26,0,2,528
-,-,31-03-2020,Unassigned,8:30 PM,38,0,0,529
-,-,01-04-2020,Andhra Pradesh,7:30 PM,83,1,0,530
-,-,01-04-2020,Andaman and Nicobar Islands,7:30 PM,10,0,0,531
-,-,01-04-2020,Assam,7:30 PM,1,0,0,532
-,-,01-04-2020,Bihar,7:30 PM,23,0,1,533
-,-,01-04-2020,Chandigarh,7:30 PM,16,0,0,534
-,-,01-04-2020,Chhattisgarh,7:30 PM,9,2,0,535
-,-,01-04-2020,Delhi,7:30 PM,152,6,2,536
-,-,01-04-2020,Goa,7:30 PM,5,0,0,537
-,-,01-04-2020,Gujarat,7:30 PM,82,5,6,538
-,-,01-04-2020,Haryana,7:30 PM,43,21,0,539
-,-,01-04-2020,Himachal Pradesh,7:30 PM,3,0,1,540
-,-,01-04-2020,Jammu and Kashmir,7:30 PM,62,2,2,541
-,-,01-04-2020,Jharkhand,7:30 PM,1,0,0,542
-,-,01-04-2020,Karnataka,7:30 PM,101,8,3,543
-,-,01-04-2020,Kerala,7:30 PM,241,23,2,544
-,-,01-04-2020,Ladakh,7:30 PM,13,3,0,545
-,-,01-04-2020,Madhya Pradesh,7:30 PM,66,0,3,546
-,-,01-04-2020,Maharashtra,7:30 PM,302,39,9,547
-,-,01-04-2020,Manipur,7:30 PM,1,0,0,548
-,-,01-04-2020,Mizoram,7:30 PM,1,0,0,549
-,-,01-04-2020,Odisha,7:30 PM,4,0,0,550
-,-,01-04-2020,Puducherry,7:30 PM,3,1,0,551
-,-,01-04-2020,Punjab,7:30 PM,42,1,3,552
-,-,01-04-2020,Rajasthan,7:30 PM,93,3,0,553
-,-,01-04-2020,Tamil Nadu,7:30 PM,234,6,1,554
-,-,01-04-2020,Telengana,7:30 PM,96,1,3,555
-,-,01-04-2020,Uttarakhand,7:30 PM,7,2,0,556
-,-,01-04-2020,Uttar Pradesh,7:30 PM,103,14,2,557
-,-,01-04-2020,West Bengal,7:30 PM,37,6,3,558
-,-,02-04-2020,Andhra Pradesh,6:00 PM,86,1,1,559
-,-,02-04-2020,Andaman and Nicobar Islands,6:00 PM,10,0,0,560
-,-,02-04-2020,Assam,6:00 PM,5,0,0,561
-,-,02-04-2020,Bihar,6:00 PM,24,0,1,562
-,-,02-04-2020,Chandigarh,6:00 PM,16,0,0,563
-,-,02-04-2020,Chhattisgarh,6:00 PM,9,2,0,564
-,-,02-04-2020,Delhi,6:00 PM,219,8,4,565
-,-,02-04-2020,Goa,6:00 PM,5,0,0,566
-,-,02-04-2020,Gujarat,6:00 PM,87,8,7,567
-,-,02-04-2020,Haryana,6:00 PM,43,21,0,568
-,-,02-04-2020,Himachal Pradesh,6:00 PM,3,1,1,569
-,-,02-04-2020,Jammu and Kashmir,6:00 PM,62,2,2,570
-,-,02-04-2020,Jharkhand,6:00 PM,1,0,0,571
-,-,02-04-2020,Karnataka,6:00 PM,110,9,3,572
-,-,02-04-2020,Kerala,6:00 PM,265,25,2,573
-,-,02-04-2020,Ladakh,6:00 PM,13,3,0,574
-,-,02-04-2020,Madhya Pradesh,6:00 PM,99,0,6,575
-,-,02-04-2020,Maharashtra,6:00 PM,335,42,13,576
-,-,02-04-2020,Manipur,6:00 PM,1,0,0,577
-,-,02-04-2020,Mizoram,6:00 PM,1,0,0,578
-,-,02-04-2020,Odisha,6:00 PM,4,0,0,579
-,-,02-04-2020,Puducherry,6:00 PM,3,1,0,580
-,-,02-04-2020,Punjab,6:00 PM,46,1,4,581
-,-,02-04-2020,Rajasthan,6:00 PM,108,3,0,582
-,-,02-04-2020,Tamil Nadu,6:00 PM,234,6,1,583
-,-,02-04-2020,Telengana,6:00 PM,107,1,3,584
-,-,02-04-2020,Uttarakhand,6:00 PM,7,2,0,585
-,-,02-04-2020,Uttar Pradesh,6:00 PM,113,14,2,586
-,-,02-04-2020,West Bengal,6:00 PM,53,6,3,587
-,-,03-04-2020,Andhra Pradesh,6:00 PM,132,1,1,588
-,-,03-04-2020,Andaman and Nicobar Islands,6:00 PM,10,0,0,589
-,-,03-04-2020,Arunachal Pradesh,6:00 PM,1,0,0,590
-,-,03-04-2020,Assam,6:00 PM,16,0,0,591
-,-,03-04-2020,Bihar,6:00 PM,29,0,1,592
-,-,03-04-2020,Chandigarh,6:00 PM,18,0,0,593
-,-,03-04-2020,Chhattisgarh,6:00 PM,9,3,0,594
-,-,03-04-2020,Delhi,6:00 PM,219,8,4,595
-,-,03-04-2020,Goa,6:00 PM,6,0,0,596
-,-,03-04-2020,Gujarat,6:00 PM,95,10,8,597
-,-,03-04-2020,Haryana,6:00 PM,49,24,0,598
-,-,03-04-2020,Himachal Pradesh,6:00 PM,6,1,1,599
-,-,03-04-2020,Jammu and Kashmir,6:00 PM,75,3,2,600
-,-,03-04-2020,Jharkhand,6:00 PM,2,0,0,601
-,-,03-04-2020,Karnataka,6:00 PM,124,10,3,602
-,-,03-04-2020,Kerala,6:00 PM,286,27,2,603
-,-,03-04-2020,Ladakh,6:00 PM,14,3,0,604
-,-,03-04-2020,Madhya Pradesh,6:00 PM,104,0,6,605
-,-,03-04-2020,Maharashtra,6:00 PM,335,42,16,606
-,-,03-04-2020,Manipur,6:00 PM,2,0,0,607
-,-,03-04-2020,Mizoram,6:00 PM,1,0,0,608
-,-,03-04-2020,Odisha,6:00 PM,5,0,0,609
-,-,03-04-2020,Puducherry,6:00 PM,5,1,0,610
-,-,03-04-2020,Punjab,6:00 PM,48,1,5,611
-,-,03-04-2020,Rajasthan,6:00 PM,167,3,0,612
-,-,03-04-2020,Tamil Nadu,6:00 PM,309,6,1,613
-,-,03-04-2020,Telengana,6:00 PM,158,1,7,614
-,-,03-04-2020,Uttarakhand,6:00 PM,10,2,0,615
-,-,03-04-2020,Uttar Pradesh,6:00 PM,172,14,2,616
-,-,03-04-2020,West Bengal,6:00 PM,63,3,3,617
-,-,03-04-2020,Unassigned,6:00 PM,77,0,0,618
-,-,04-04-2020,Andhra Pradesh,6:00 PM,161,1,1,619
-,-,04-04-2020,Andaman and Nicobar Islands,6:00 PM,10,0,0,620
-,-,04-04-2020,Arunachal Pradesh,6:00 PM,1,0,0,621
-,-,04-04-2020,Assam,6:00 PM,24,0,0,622
-,-,04-04-2020,Bihar,6:00 PM,30,0,1,623
-,-,04-04-2020,Chandigarh,6:00 PM,18,0,0,624
-,-,04-04-2020,Chhattisgarh,6:00 PM,9,3,0,625
-,-,04-04-2020,Delhi,6:00 PM,445,15,6,626
-,-,04-04-2020,Goa,6:00 PM,7,0,0,627
-,-,04-04-2020,Gujarat,6:00 PM,105,14,10,628
-,-,04-04-2020,Haryana,6:00 PM,49,24,0,629
-,-,04-04-2020,Himachal Pradesh,6:00 PM,6,1,1,630
-,-,04-04-2020,Jammu and Kashmir,6:00 PM,75,3,2,631
-,-,04-04-2020,Jharkhand,6:00 PM,2,0,0,632
-,-,04-04-2020,Karnataka,6:00 PM,128,12,3,633
-,-,04-04-2020,Kerala,6:00 PM,295,41,2,634
-,-,04-04-2020,Ladakh,6:00 PM,14,3,0,635
-,-,04-04-2020,Madhya Pradesh,6:00 PM,104,0,6,636
-,-,04-04-2020,Maharashtra,6:00 PM,490,42,24,637
-,-,04-04-2020,Manipur,6:00 PM,2,0,0,638
-,-,04-04-2020,Mizoram,6:00 PM,1,0,0,639
-,-,04-04-2020,Odisha,6:00 PM,5,0,0,640
-,-,04-04-2020,Puducherry,6:00 PM,5,1,0,641
-,-,04-04-2020,Punjab,6:00 PM,57,1,5,642
-,-,04-04-2020,Rajasthan,6:00 PM,200,21,0,643
-,-,04-04-2020,Tamil Nadu,6:00 PM,411,6,2,644
-,-,04-04-2020,Telengana,6:00 PM,159,1,7,645
-,-,04-04-2020,Uttarakhand,6:00 PM,16,2,0,646
-,-,04-04-2020,Uttar Pradesh,6:00 PM,174,19,2,647
-,-,04-04-2020,West Bengal,6:00 PM,69,3,3,648
-,-,05-04-2020,Andhra Pradesh,6:00 PM,190,1,1,649
-,-,05-04-2020,Andaman and Nicobar Islands,6:00 PM,10,0,0,650
-,-,05-04-2020,Arunachal Pradesh,6:00 PM,1,0,0,651
-,-,05-04-2020,Assam,6:00 PM,26,0,0,652
-,-,05-04-2020,Bihar,6:00 PM,30,0,1,653
-,-,05-04-2020,Chandigarh,6:00 PM,18,0,0,654
-,-,05-04-2020,Chhattisgarh,6:00 PM,9,3,0,655
-,-,05-04-2020,Delhi,6:00 PM,503,18,7,656
-,-,05-04-2020,Goa,6:00 PM,7,0,0,657
-,-,05-04-2020,Gujarat,6:00 PM,122,18,11,658
-,-,05-04-2020,Haryana,6:00 PM,59,25,1,659
-,-,05-04-2020,Himachal Pradesh,6:00 PM,6,1,1,660
-,-,05-04-2020,Jammu and Kashmir,6:00 PM,106,4,2,661
-,-,05-04-2020,Jharkhand,6:00 PM,3,0,0,662
-,-,05-04-2020,Karnataka,6:00 PM,144,12,4,663
-,-,05-04-2020,Kerala,6:00 PM,306,49,2,664
-,-,05-04-2020,Ladakh,6:00 PM,14,10,0,665
-,-,05-04-2020,Madhya Pradesh,6:00 PM,165,0,9,666
-,-,05-04-2020,Maharashtra,6:00 PM,490,42,24,667
-,-,05-04-2020,Manipur,6:00 PM,2,0,0,668
-,-,05-04-2020,Mizoram,6:00 PM,1,0,0,669
-,-,05-04-2020,Odisha,6:00 PM,20,0,0,670
-,-,05-04-2020,Puducherry,6:00 PM,5,1,0,671
-,-,05-04-2020,Punjab,6:00 PM,57,1,5,672
-,-,05-04-2020,Rajasthan,6:00 PM,200,21,0,673
-,-,05-04-2020,Tamil Nadu,6:00 PM,485,6,3,674
-,-,05-04-2020,Telengana,6:00 PM,269,32,7,675
-,-,05-04-2020,Uttarakhand,6:00 PM,22,2,0,676
-,-,05-04-2020,Uttar Pradesh,6:00 PM,227,19,2,677
-,-,05-04-2020,West Bengal,6:00 PM,80,10,3,678
-,-,06-04-2020,Andhra Pradesh,6:00 PM,226,1,3,679
-,-,06-04-2020,Andaman and Nicobar Islands,6:00 PM,10,0,0,680
-,-,06-04-2020,Arunachal Pradesh,6:00 PM,1,0,0,681
-,-,06-04-2020,Assam,6:00 PM,26,0,0,682
-,-,06-04-2020,Bihar,6:00 PM,32,0,1,683
-,-,06-04-2020,Chandigarh,6:00 PM,18,0,0,684
-,-,06-04-2020,Chhattisgarh,6:00 PM,10,8,0,685
-,-,06-04-2020,Delhi,6:00 PM,523,19,7,686
-,-,06-04-2020,Goa,6:00 PM,7,0,0,687
-,-,06-04-2020,Gujarat,6:00 PM,144,22,12,688
-,-,06-04-2020,Haryana,6:00 PM,84,25,1,689
-,-,06-04-2020,Himachal Pradesh,6:00 PM,13,2,1,690
-,-,06-04-2020,Jammu and Kashmir,6:00 PM,109,4,2,691
-,-,06-04-2020,Jharkhand,6:00 PM,4,0,0,692
-,-,06-04-2020,Karnataka,6:00 PM,151,12,4,693
-,-,06-04-2020,Kerala,6:00 PM,314,55,2,694
-,-,06-04-2020,Ladakh,6:00 PM,14,10,0,695
-,-,06-04-2020,Madhya Pradesh,6:00 PM,165,0,9,696
-,-,06-04-2020,Maharashtra,6:00 PM,748,56,45,697
-,-,06-04-2020,Manipur,6:00 PM,2,0,0,698
-,-,06-04-2020,Mizoram,6:00 PM,1,0,0,699
-,-,06-04-2020,Odisha,6:00 PM,21,2,0,700
-,-,06-04-2020,Puducherry,6:00 PM,5,1,0,701
-,-,06-04-2020,Punjab,6:00 PM,76,4,6,702
-,-,06-04-2020,Rajasthan,6:00 PM,274,21,0,703
-,-,06-04-2020,Tamil Nadu,6:00 PM,571,8,5,704
-,-,06-04-2020,Telengana,6:00 PM,321,34,7,705
-,-,06-04-2020,Uttarakhand,6:00 PM,26,4,0,706
-,-,06-04-2020,Uttar Pradesh,6:00 PM,305,21,3,707
-,-,06-04-2020,West Bengal,6:00 PM,80,10,3,708
-,-,07-04-2020,Andhra Pradesh,6:00 PM,266,1,3,709
-,-,07-04-2020,Andaman and Nicobar Islands,6:00 PM,10,0,0,710
-,-,07-04-2020,Arunachal Pradesh,6:00 PM,1,0,0,711
-,-,07-04-2020,Assam,6:00 PM,26,0,0,712
-,-,07-04-2020,Bihar,6:00 PM,32,0,1,713
-,-,07-04-2020,Chandigarh,6:00 PM,18,7,0,714
-,-,07-04-2020,Chhattisgarh,6:00 PM,10,9,0,715
-,-,07-04-2020,Delhi,6:00 PM,576,21,7,716
-,-,07-04-2020,Goa,6:00 PM,7,0,0,717
-,-,07-04-2020,Gujarat,6:00 PM,165,25,13,718
-,-,07-04-2020,Haryana,6:00 PM,90,25,1,719
-,-,07-04-2020,Himachal Pradesh,6:00 PM,13,2,1,720
-,-,07-04-2020,Jammu and Kashmir,6:00 PM,116,4,2,721
-,-,07-04-2020,Jharkhand,6:00 PM,4,0,0,722
-,-,07-04-2020,Karnataka,6:00 PM,175,25,4,723
-,-,07-04-2020,Kerala,6:00 PM,327,58,2,724
-,-,07-04-2020,Ladakh,6:00 PM,14,10,0,725
-,-,07-04-2020,Madhya Pradesh,6:00 PM,229,0,13,726
-,-,07-04-2020,Maharashtra,6:00 PM,868,56,48,727
-,-,07-04-2020,Manipur,6:00 PM,2,0,0,728
-,-,07-04-2020,Mizoram,6:00 PM,1,0,0,729
-,-,07-04-2020,Odisha,6:00 PM,42,2,1,730
-,-,07-04-2020,Puducherry,6:00 PM,5,1,0,731
-,-,07-04-2020,Punjab,6:00 PM,91,4,7,732
-,-,07-04-2020,Rajasthan,6:00 PM,288,21,3,733
-,-,07-04-2020,Tamil Nadu,6:00 PM,621,8,5,734
-,-,07-04-2020,Telengana,6:00 PM,364,35,7,735
-,-,07-04-2020,Tripura,6:00 PM,1,0,0,736
-,-,07-04-2020,Uttarakhand,6:00 PM,31,5,0,737
-,-,07-04-2020,Uttar Pradesh,6:00 PM,305,21,3,738
-,-,07-04-2020,West Bengal,6:00 PM,91,13,3,739
-,-,08-04-2020,Andhra Pradesh,5:00 PM,305,5,4,740
-,-,08-04-2020,Andaman and Nicobar Islands,5:00 PM,10,0,0,741
-,-,08-04-2020,Arunachal Pradesh,5:00 PM,1,0,0,742
-,-,08-04-2020,Assam,5:00 PM,27,0,0,743
-,-,08-04-2020,Bihar,5:00 PM,38,0,1,744
-,-,08-04-2020,Chandigarh,5:00 PM,18,7,0,745
-,-,08-04-2020,Chhattisgarh,5:00 PM,10,9,0,746
-,-,08-04-2020,Delhi,5:00 PM,576,21,9,747
-,-,08-04-2020,Goa,5:00 PM,7,0,0,748
-,-,08-04-2020,Gujarat,5:00 PM,165,25,13,749
-,-,08-04-2020,Haryana,5:00 PM,147,28,3,750
-,-,08-04-2020,Himachal Pradesh,5:00 PM,18,2,1,751
-,-,08-04-2020,Jammu and Kashmir,5:00 PM,116,4,2,752
-,-,08-04-2020,Jharkhand,5:00 PM,4,0,0,753
-,-,08-04-2020,Karnataka,5:00 PM,175,25,4,754
-,-,08-04-2020,Kerala,5:00 PM,336,70,2,755
-,-,08-04-2020,Ladakh,5:00 PM,14,10,0,756
-,-,08-04-2020,Madhya Pradesh,5:00 PM,229,0,13,757
-,-,08-04-2020,Maharashtra,5:00 PM,1018,79,64,758
-,-,08-04-2020,Manipur,5:00 PM,2,0,0,759
-,-,08-04-2020,Mizoram,5:00 PM,1,0,0,760
-,-,08-04-2020,Odisha,5:00 PM,42,2,1,761
-,-,08-04-2020,Puducherry,5:00 PM,5,1,0,762
-,-,08-04-2020,Punjab,5:00 PM,91,4,7,763
-,-,08-04-2020,Rajasthan,5:00 PM,328,21,3,764
-,-,08-04-2020,Tamil Nadu,5:00 PM,690,19,7,765
-,-,08-04-2020,Telengana,5:00 PM,427,35,7,766
-,-,08-04-2020,Tripura,5:00 PM,1,0,0,767
-,-,08-04-2020,Uttarakhand,5:00 PM,31,5,0,768
-,-,08-04-2020,Uttar Pradesh,5:00 PM,343,26,3,769
-,-,08-04-2020,West Bengal,5:00 PM,99,13,5,770
-,-,09-04-2020,Andhra Pradesh,5:00 PM,348,6,4,771
-,-,09-04-2020,Andaman and Nicobar Islands,5:00 PM,11,0,0,772
-,-,09-04-2020,Arunachal Pradesh,5:00 PM,1,0,0,773
-,-,09-04-2020,Assam,5:00 PM,28,0,0,774
-,-,09-04-2020,Bihar,5:00 PM,39,0,1,775
-,-,09-04-2020,Chandigarh,5:00 PM,18,7,0,776
-,-,09-04-2020,Chhattisgarh,5:00 PM,10,9,0,777
-,-,09-04-2020,Delhi,5:00 PM,669,21,9,778
-,-,09-04-2020,Goa,5:00 PM,7,0,0,779
-,-,09-04-2020,Gujarat,5:00 PM,179,25,16,780
-,-,09-04-2020,Haryana,5:00 PM,169,29,3,781
-,-,09-04-2020,Himachal Pradesh,5:00 PM,18,2,1,782
-,-,09-04-2020,Jammu and Kashmir,5:00 PM,158,4,4,783
-,-,09-04-2020,Jharkhand,5:00 PM,13,0,0,784
-,-,09-04-2020,Karnataka,5:00 PM,181,28,5,785
-,-,09-04-2020,Kerala,5:00 PM,345,83,2,786
-,-,09-04-2020,Ladakh,5:00 PM,14,10,0,787
-,-,09-04-2020,Madhya Pradesh,5:00 PM,259,0,16,788
-,-,09-04-2020,Maharashtra,5:00 PM,1135,117,72,789
-,-,09-04-2020,Manipur,5:00 PM,2,1,0,790
-,-,09-04-2020,Mizoram,5:00 PM,1,0,0,791
-,-,09-04-2020,Odisha,5:00 PM,42,2,1,792
-,-,09-04-2020,Puducherry,5:00 PM,5,1,0,793
-,-,09-04-2020,Punjab,5:00 PM,101,4,8,794
-,-,09-04-2020,Rajasthan,5:00 PM,383,21,3,795
-,-,09-04-2020,Tamil Nadu,5:00 PM,738,21,8,796
-,-,09-04-2020,Telengana,5:00 PM,442,35,7,797
-,-,09-04-2020,Tripura,5:00 PM,1,0,0,798
-,-,09-04-2020,Uttarakhand,5:00 PM,35,5,0,799
-,-,09-04-2020,Uttar Pradesh,5:00 PM,410,31,4,800
-,-,09-04-2020,West Bengal,5:00 PM,103,16,5,801
-,-,10-04-2020,Andhra Pradesh,5:00 PM,363,7,6,802
-,-,10-04-2020,Andaman and Nicobar Islands,5:00 PM,11,0,0,803
-,-,10-04-2020,Arunachal Pradesh,5:00 PM,1,0,0,804
-,-,10-04-2020,Assam,5:00 PM,29,0,0,805
-,-,10-04-2020,Bihar,5:00 PM,60,0,1,806
-,-,10-04-2020,Chandigarh,5:00 PM,18,7,0,807
-,-,10-04-2020,Chhattisgarh,5:00 PM,10,9,0,808
-,-,10-04-2020,Delhi,5:00 PM,898,25,13,809
-,-,10-04-2020,Goa,5:00 PM,7,1,0,810
-,-,10-04-2020,Gujarat,5:00 PM,241,26,17,811
-,-,10-04-2020,Haryana,5:00 PM,169,29,3,812
-,-,10-04-2020,Himachal Pradesh,5:00 PM,28,6,1,813
-,-,10-04-2020,Jammu and Kashmir,5:00 PM,184,6,4,814
-,-,10-04-2020,Jharkhand,5:00 PM,13,0,1,815
-,-,10-04-2020,Karnataka,5:00 PM,197,30,6,816
-,-,10-04-2020,Kerala,5:00 PM,357,96,2,817
-,-,10-04-2020,Ladakh,5:00 PM,15,10,0,818
-,-,10-04-2020,Madhya Pradesh,5:00 PM,259,0,16,819
-,-,10-04-2020,Maharashtra,5:00 PM,1364,125,97,820
-,-,10-04-2020,Manipur,5:00 PM,2,1,0,821
-,-,10-04-2020,Mizoram,5:00 PM,1,0,0,822
-,-,10-04-2020,Odisha,5:00 PM,44,2,1,823
-,-,10-04-2020,Puducherry,5:00 PM,5,1,0,824
-,-,10-04-2020,Punjab,5:00 PM,132,5,11,825
-,-,10-04-2020,Rajasthan,5:00 PM,463,21,3,826
-,-,10-04-2020,Tamil Nadu,5:00 PM,834,21,8,827
-,-,10-04-2020,Telengana,5:00 PM,473,35,7,828
-,-,10-04-2020,Tripura,5:00 PM,1,0,0,829
-,-,10-04-2020,Uttarakhand,5:00 PM,35,5,0,830
-,-,10-04-2020,Uttar Pradesh,5:00 PM,431,32,4,831
-,-,10-04-2020,West Bengal,5:00 PM,116,16,5,832
-,-,11-04-2020,Andhra Pradesh,5:00 PM,381,11,6,833
-,-,11-04-2020,Andaman and Nicobar Islands,5:00 PM,11,0,0,834
-,-,11-04-2020,Arunachal Pradesh,5:00 PM,1,0,0,835
-,-,11-04-2020,Assam,5:00 PM,29,0,1,836
-,-,11-04-2020,Bihar,5:00 PM,60,0,1,837
-,-,11-04-2020,Chandigarh,5:00 PM,18,7,0,838
-,-,11-04-2020,Chhattisgarh,5:00 PM,18,9,0,839
-,-,11-04-2020,Delhi,5:00 PM,903,25,14,840
-,-,11-04-2020,Goa,5:00 PM,7,1,0,841
-,-,11-04-2020,Gujarat,5:00 PM,308,31,19,842
-,-,11-04-2020,Haryana,5:00 PM,177,29,3,843
-,-,11-04-2020,Himachal Pradesh,5:00 PM,28,6,1,844
